# File generated on : 2021-01-18 14:52:26.129860 by damien-mouad 
#  O3,NO2,SO2,CO
8.598647950064375323e-05,-3.539602598956393953e-01,8.689551797420584922e-01,3.308011542639112401e-02
1.653978085113608776e-01,-1.412537956516602300e+00,9.632610128613667622e-05,2.007915040068448675e-01
3.285824854199487222e-01,1.414988373831298274e+00,1.080622680690019287e-02,6.782425854622444739e-01
1.350788670488152210e-01,4.583778497660160323e-01,5.206372886024293991e-04,2.085101987212821528e-02
9.478727817178838055e-01,7.857908033200033948e-01,4.076731616069664138e-02,6.942592322253321457e-02
6.533915432107869625e-01,-5.507956478748363693e-01,1.582145492474512313e-04,1.229915592708759720e+00
1.602569423883809518e-01,8.546434639994882065e-02,1.200075466004001945e-01,1.484267872683569633e+00
2.039188264030539210e-01,3.340554617361941037e-01,1.768068319369759944e-01,2.319072740032756208e+00
3.258859046256864511e-01,1.889090961377638100e+00,3.946997091879143049e-01,7.285376180386470280e-01
2.538624665306274952e-01,6.541459400169069571e-01,5.226218333151136375e-02,4.475891070674150596e-01
3.468239581839324126e-01,1.344500465110123333e+00,7.605499482557445678e-02,1.093263646087979435e+00
2.372699387452343878e-01,8.081749220730605199e-02,5.719241174277535089e-01,3.784403188830722242e-01
6.643665557533547927e-01,1.037961380836343483e+00,1.574169202957368459e-04,2.810907729575957692e+00
2.537378977676623126e-01,-2.076667653446936157e+00,1.341230249541338071e-01,1.271507557709056657e+00
6.325320472892986823e-01,1.855897939371361938e+00,1.592792427457557114e+00,4.740519496792899301e-01
1.792342273784111040e-01,1.368168438283640764e+00,8.379690516053800442e-01,3.961767605324481578e-01
8.374744791904282781e-01,1.942269457791627185e-01,4.302188334458698082e-01,5.355974288141539530e-01
2.346992102907780042e-01,6.613920676324580583e-01,2.485126947622531834e-01,1.224988689889792814e+00
1.844562958513019657e-01,-3.440153973356735451e-01,6.209342008729568096e-01,4.902985818500688042e-01
7.429420256630403507e-01,1.487769359875226183e+00,2.180382747221607520e-01,7.354632682455196357e-02
6.667258046963230322e-01,2.212702836646191606e+00,1.796683863623230182e-02,1.051214786465345608e+00
9.734071681458004166e-01,1.107099175309206540e+00,1.025749242278954476e+00,2.032729528726558432e-01
2.633756269902632896e-01,5.498987188945221316e-01,2.851850925800238024e+00,6.694196334540384319e-01
7.630511706625848767e-01,1.607899316339759466e+00,7.428358794078131488e-01,3.020835802768810030e+00
3.240778432390212238e-01,1.222792254646418164e-01,3.015299104130274355e+00,3.137481618204402967e-01
4.458216015507607821e-01,1.980515172554719205e+00,2.666271118276010710e-01,1.678004164734121506e-01
9.829552479773072671e-01,-1.974053988107799640e+00,5.477002493003613193e-01,1.457917932294072183e-01
6.144669673941171029e-01,-4.161472753707802230e-01,1.993334111297817846e-01,2.269259647045259065e+00
4.422932658521747662e-01,1.689745329034781696e+00,2.405988624438137324e-01,4.389270707195783716e-01
2.116003080142137005e-02,4.915589694130191867e-01,1.591808369024505232e-01,1.129646943939635606e-01
1.948716398083081280e-01,1.749994034315756286e+00,1.508425276450367392e+00,1.606207931432558578e+00
4.632752613067381287e-02,-1.594238401846809428e+00,1.993670582377617129e-01,2.256901511755758649e-01
5.151364182061464181e-01,-2.635181539276851836e-01,4.531717084855466648e-01,4.111832114554578865e-01
1.111966502487566899e-01,1.501311121177739016e+00,7.326097123326184846e-02,3.131324297366196996e-01
6.192244681175870236e-01,2.029337868325472027e-01,2.274157990812671060e-01,3.430968486665689210e-01
8.692348257546762547e-01,1.917285048651765411e+00,1.975614701240979883e-03,2.247661760079352686e-02
6.238169068880723422e-01,3.712249422696589085e-01,2.242489821097668201e-01,1.711958216578621572e+00
6.056124055436056253e-01,4.050853336592101228e-01,4.627820927645384108e-01,1.375677834065526239e+00
4.819988715998381190e-01,9.809064761735064586e-02,3.195098653990096627e-01,4.785552173029268830e-01
8.821094737046613066e-01,-2.124326627349149010e-02,1.230738523589037896e-02,5.003567992672943721e-01
3.435772644236325668e-01,-1.800754925397508588e-01,4.493529850610348819e-01,2.144715865068613225e-01
9.677514494284549240e-01,8.575561595391710812e-01,3.166741027486994486e-01,3.284062899041813588e-01
2.160389053139851745e-01,1.636459520010351110e+00,9.209974159988388864e-01,4.776755602681755364e-01
8.391062125860180299e-01,2.384898564277274091e-01,1.098524239315140129e-02,3.088399837868261999e-01
1.007131554663242001e-01,6.440409057208451582e-01,7.522292252167377402e-01,8.729627305984106744e-01
5.911094835807774173e-01,7.159044150483055979e-01,1.522733633750011917e+00,8.453422264929150165e-01
4.241227419548472266e-01,-1.587240468148001682e+00,7.262288299413532933e-02,7.039341531178481270e-01
9.657693599340416712e-01,-2.908316270310233875e-01,2.286971745449565066e-02,6.615399184735586413e-01
2.368859044940755387e-01,1.564791056489063026e+00,1.735991201050197941e-01,1.660623268217919363e-02
1.081450796203542453e-01,-4.467179682830231258e-01,7.379913803630490099e-01,2.259646544631769768e-02
8.640952228233159671e-01,5.899551866111450993e-01,1.055588092574829689e-01,3.915650012834177573e-01
3.443883503501922183e-01,1.686505533033067605e+00,7.008415524841903332e-01,2.370341026926911621e+00
3.345076528347997735e-01,5.589217848585386061e-01,3.383889553016387719e+00,9.157471567988032524e-01
7.202630960456490872e-01,2.674391583601493094e-01,3.268656077617037442e-02,6.408813734709037924e-01
4.290773606798820028e-01,7.882911715072201675e-01,2.449867449112924089e-01,8.555376673297557799e-01
7.729555025586473116e-01,2.300174071881489368e+00,7.868258107064717705e-03,1.535897638145195643e+00
1.797790992776787666e-01,-3.790028390855544327e-01,4.674600153159792076e-02,1.728394748575757145e+00
8.818338581136299092e-01,4.142150575671172397e-01,3.371525901042615736e-01,3.688361990724954298e-01
3.304999224865998730e-01,8.666527180366850880e-01,3.346865015167091190e-03,1.234179829263413186e+00
1.670544157866601376e-01,-3.599956596343001358e-02,5.496621763604055966e-01,6.068144769800664085e-01
8.227204851113534279e-02,1.667210927962124778e+00,1.267983114331435734e+00,5.979067320692763032e-02
6.925252872808012050e-01,1.802030716189859882e+00,4.577261803510376814e-02,7.378929321978551226e-01
3.937757244463526707e-01,6.628462809189703542e-01,3.637846969015673393e-01,1.781712117321444300e+00
5.631049875690502526e-01,1.566469519095542440e-02,3.917589007847513960e-01,4.724448038001803907e-01
7.375321684610450790e-01,5.594187407209377794e-02,3.888307551956070029e-01,1.160462938411951361e+00
1.267079377472050128e-01,1.944960694009055802e+00,3.052538511955283695e+00,9.185902598800077534e-01
8.424686801204789299e-01,-1.586100992387438957e+00,2.440157178516647318e-01,1.541494539966422384e+00
6.266860851250706244e-01,9.269001841363995187e-01,6.388624385208387935e-01,6.456522366714901873e-01
1.708878471170725000e-01,4.754546809785669126e-01,8.673288233069668951e-02,7.066964784396765342e-01
8.432688366240963518e-01,3.011937391742289361e+00,4.133641207061175549e-02,8.038367975207902916e-01
8.844727136008195822e-01,-8.325286277905683541e-01,3.555634364338646769e-01,1.613429363874112177e+00
8.147265421448135481e-01,-6.829437979947279302e-01,1.085511962260998997e+00,3.705337009683572491e-01
7.546008101370553778e-01,5.034155228042958008e-03,2.732890575728223470e-01,3.583946946962234675e-02
8.625504788683817647e-01,8.066224108002925108e-01,6.944714130008647346e-03,2.293549810460687177e-01
7.963213228354695250e-01,8.574161948646055187e-01,1.493694712455687190e+00,6.499189574531450297e+00
4.705601734344229126e-01,-3.312769597091141938e-01,1.039717910947814544e-01,5.021399890670729116e-01
8.463508157826711287e-01,1.207186401828405309e+00,4.327085072401381516e-01,1.093648642329077880e+00
2.017222647038729999e-01,3.565218574148476094e+00,9.886114450043933521e-01,3.168394245919953917e-02
4.573703150311205778e-01,-5.694015862563959196e-01,2.117784849998099301e-04,2.941408770055150779e+00
6.775978652016038106e-01,7.433006983688116298e-01,5.186003276880122442e-02,7.731580966238529307e-01
5.923271390022153415e-01,9.378605480553994234e-01,1.970528436935991667e+00,1.019176965652726308e+00
3.362580564981410003e-01,1.734531080462830666e+00,8.088285461706406360e-03,3.510782537550456717e-02
2.695465242640938675e-01,-3.339359950113980346e-01,3.801767297193424433e+00,3.125432601684318135e-01
2.678539883367685448e-01,-1.702172426476242784e-01,1.289771215089031475e+00,3.395078094252988454e-01
7.901534597331805188e-02,2.377221920005260891e+00,4.073439166462082817e-01,2.191335166139842361e+00
6.868057174015458344e-01,9.665655020034902289e-01,1.180837986727736766e+00,2.439548176579691904e-02
4.944052377179001256e-01,7.310352221151895646e-01,1.774503483351655116e-03,4.355065041043257312e-01
5.726067196987689734e-01,1.554731217767850282e+00,6.134794164806870679e-04,7.911629120580115915e-02
3.099024233950836704e-01,3.997761466472351533e-01,6.189537939695172967e-04,1.623540752168270151e-01
1.244381323831299513e-01,-7.688416432539924017e-03,2.150002188447552420e+00,1.213735966762848451e+00
6.502628533080698769e-01,-6.581672449773954270e-01,7.614637534326393342e-02,1.090394514731107600e+00
7.375892511481787484e-01,8.965473443016205302e-01,9.567927844805266258e-01,6.715330830611839774e-01
9.232964944989887623e-01,2.058978104289911348e-01,7.220026051341087159e-02,3.557787531307750051e-01
3.524935210681950926e-01,4.485309589127661201e-01,3.594547107974858935e-02,4.130051828797887681e-01
3.233668957271464972e-01,9.594537868375846434e-01,1.368930736432322659e+00,2.151319792114106733e+00
8.953756610226065726e-01,2.634349984250765608e-01,2.400559636403376551e-01,2.621710186132079623e-01
2.202630233474628385e-01,9.938649481719465939e-01,3.577281409745660112e-01,1.491807181168724350e+00
3.831170962568901661e-01,1.915018773635435712e-01,2.096765434885523582e-01,7.361406056088649619e-01
4.400879578563382521e-01,9.896707409754053053e-01,7.711624450082661397e-01,1.086693341834448628e-01
6.323025353102265100e-01,6.661071718296434074e-01,1.181261184694603478e-01,1.695606151929918426e-01
1.609277364690959722e-01,3.755531712785097342e-01,1.248970457372032161e+00,2.640999719169908611e-01
3.237260614262826852e-02,9.456103966220380519e-02,5.308547307158659190e-02,2.419765023926440328e+00
2.659365030156424226e-02,1.482214091169266057e+00,3.211423582153402623e-02,2.316004500345543615e+00
6.354566251069251326e-01,4.228234588815198425e-01,1.298101945056642434e-02,1.000076372339089970e+00
4.393217367205578539e-01,1.610661680874527768e-01,9.641699862425376355e-02,1.140478418442154168e-01
3.047617088898224580e-04,1.173101759129790977e+00,1.609422835022670251e+00,7.545267428714200753e-01
5.071427751550132701e-01,7.898127900473213003e-01,2.307007001620214881e-01,2.806970758877653349e+00
6.854861678001281655e-01,9.676663780935041981e-01,6.671240894296495139e-01,7.846187172237749641e-01
3.452192227555079818e-01,1.669580571299112748e+00,1.521737105628880649e+00,3.738428989083308202e-02
7.710722971110276491e-01,-8.531640800940811786e-01,2.706754927079902534e-02,8.203050542787105881e-01
9.358751921848293964e-01,7.333472417183271030e-01,1.044657803758702527e-02,8.286307688622324141e-02
2.391239172849249917e-01,2.451095608146920957e-01,1.187011113565600295e+00,9.395968730023694648e-02
7.026732555254144863e-01,9.370544021960396375e-01,3.162782985055303531e+00,4.058506101901104834e+00
7.823794094788837361e-01,2.843549539704991691e+00,2.189992285212104348e-03,3.665275930362834472e-02
4.246836325147196334e-01,-7.592782020678785493e-01,1.141290659703956406e-02,2.614284467591436734e-01
6.211869995225479668e-01,1.258515879667786219e+00,1.207342919170145690e+00,1.590220246302594953e+00
5.204127208335587174e-01,1.209450525553168010e+00,4.031068597884515103e-01,4.686819248676410976e-01
5.381800989532258273e-01,-1.380876308764198424e-01,5.136226501182618032e-01,2.332082049849278693e+00
6.245672948619485076e-01,-5.114481283141305568e-01,6.738507422621484166e-02,1.765019850659859182e-02
8.320444304528451518e-02,-8.186565676481634135e-01,1.332111833836435721e+00,1.550687463528060139e-01
8.728095611136654774e-02,-2.333158443253771086e-01,1.884076869895290551e+00,1.796987611184625466e+00
8.775778263945652746e-01,1.554498056640297277e+00,4.140743595602097149e-01,1.703280677439624746e+00
2.430456954728297259e-01,8.927563118824803912e-01,4.080088367894739165e-01,1.591345026958296938e+00
2.398661999811068091e-01,1.168542664530452635e+00,2.095062785679683848e-01,1.386359779356206301e-01
6.112079555176447299e-01,-1.748858579148718784e-01,3.999740978785573664e-01,8.731921150701827949e-01
2.861984629851722639e-01,3.109224243308502666e-01,1.284963390884731604e-01,8.117050847579995176e-01
9.876285810660843101e-01,2.022461271290572071e+00,1.335014430926368956e+00,1.104881376564021522e+00
6.405479750667729677e-01,8.669302510849075105e-01,2.097349136000241643e-01,2.462595699976920238e-01
2.298724216338229320e-01,-9.455206797219450898e-02,1.994799754647158903e-07,1.008885866200135206e+00
4.725187463919160447e-01,2.067392008478213805e-01,7.581236470290637630e-01,1.851321107452508774e-01
6.457891617128730388e-03,7.118014051300318723e-01,5.579086514761599780e-02,3.534894612404199665e-01
7.723131241918176348e-01,5.721850354648133630e-01,2.432273660845311533e-02,2.252806246781977162e+00
1.520184400825516091e-01,-6.631724215683310053e-02,3.861935046553988810e-02,5.392524755716200380e-01
6.467314029656475727e-01,2.856746663272227593e+00,1.230545870666948901e-04,2.080551304474042573e-01
9.606007999377175199e-01,2.366931763566019753e-01,9.197249598145016414e-01,1.530917422402942041e-01
1.912367320236919577e-01,4.997977442056240616e-01,4.647945011466733112e-01,1.809396004368409638e+00
8.083474298431648775e-01,-1.647451328404303084e+00,9.809669745559949916e-02,6.722126473097310706e-01
6.250862300735001709e-01,2.245471161732853993e+00,6.164472763313206816e-01,6.548824000094486397e-01
1.533991527229064955e-01,1.475453921456678419e+00,6.645254847764936468e-01,6.027306315612717125e-01
2.643108908316387229e-01,9.552278540697884957e-01,1.581919414628365217e-01,5.056482440830635250e-01
5.254610929030817390e-01,-8.375092707266456049e-01,1.249484906823094210e+00,1.770840450354415063e-01
3.268716663108922615e-01,2.592722952811483683e-01,1.700181949057333997e+00,1.569382240600406542e+00
1.117086188477413033e-01,7.658843084776660870e-01,1.077381890944130838e+00,6.495204634314818426e-01
4.022861762627739646e-01,1.585116407312805009e+00,1.591081162428759294e-03,2.949377087715861823e+00
7.557839431623960547e-01,6.957281171424298805e-01,2.143468526755820669e-01,1.084916872081227890e+00
3.833009841862180522e-01,-8.056660141274205600e-01,1.714315351065091864e-02,8.826903910301201472e-01
2.867764260120007069e-01,-5.099014488069246731e-01,2.126405108383464318e-02,6.298485650991831886e-01
4.146460163933617382e-01,5.827298642152822783e-01,1.443475514716896724e+00,1.066015123519061386e-01
5.845412811030947786e-02,1.019211716545221913e+00,7.917975490694641183e-02,4.585767081701288411e-02
8.095879953019631259e-01,1.813011997365533201e+00,3.816246057109462519e-01,1.001875511936862195e-01
2.937371248547433478e-01,-1.652369372598513353e-01,6.195776653687516955e-01,1.192905312894505965e+00
3.834395231731921871e-01,-1.182876985357433908e+00,6.547684428482852814e-02,4.036654001727925101e-01
7.307707435723775902e-02,-9.248640108026389139e-01,2.607027515730204303e+00,7.522169344628194532e-01
8.150835025650591259e-01,8.326245772704673476e-01,4.522175140954210470e-01,2.036440897316239840e-01
5.293875887665068225e-01,-1.128521882190720804e+00,2.513190259499767931e-01,3.213641363677836593e-01
3.910388888277386288e-01,-7.985228194742370889e-01,6.102962261699542562e-02,3.763820500095001464e-01
3.599475925047798119e-01,7.972622014000955160e-01,4.415225491804876112e-01,8.059148773000347488e-01
5.891649060975751029e-01,8.475272955042409961e-01,3.611624437102859964e-01,2.117341909417592927e+00
8.015263679660288298e-01,3.599833076395629883e-01,6.171783061189520941e-02,7.064188253859898792e-02
2.407619382244364781e-01,1.859621725403594494e+00,5.487936446125815659e-03,1.674393118464655661e+00
1.724087489078202085e-01,1.831613764397034272e+00,1.946874818829301468e+00,1.310223080179744315e+00
